id,userid,total,created
247217,131049,5285,21/02/2018 18:41
247224,9989,0,21/02/2018 18:45
247231,25099,2198,21/02/2018 18:48
247238,134029,3493,21/02/2018 18:51
247245,9989,4998,21/02/2018 18:54
247252,196320,1253,21/02/2018 18:57
247259,185074,2429,21/02/2018 18:59
247266,65674,2646,21/02/2018 19:01
247273,127693,13902,21/02/2018 19:03
247280,47717,6615,21/02/2018 19:06
247287,196670,3787,21/02/2018 19:08
247294,174863,2870,21/02/2018 19:12
247301,159949,7021,21/02/2018 19:13
247308,176350,2919,21/02/2018 19:16
247315,64269,3864,21/02/2018 19:19
247322,196710,0,21/02/2018 19:23
247329,79253,4445,21/02/2018 19:25
247336,46010,3864,21/02/2018 19:30
247343,176260,0,21/02/2018 19:34
247350,180159,2317,21/02/2018 19:37
247357,139391,2919,21/02/2018 19:39
247364,168923,2576,21/02/2018 19:41
247371,6233,10584,21/02/2018 19:43
247378,40516,4452,21/02/2018 19:45
247385,190429,15148,21/02/2018 19:49
247392,61963,5145,21/02/2018 19:51
247399,180360,2835,21/02/2018 19:53
247406,191694,3864,21/02/2018 19:56
247413,8529,3255,21/02/2018 19:59
247420,184535,3787,21/02/2018 20:02
247427,175197,2170,21/02/2018 20:06
247434,136300,2205,21/02/2018 20:07
247441,189957,1967,21/02/2018 20:09
247448,147024,4690,21/02/2018 20:11
247455,64331,2450,21/02/2018 20:14
247462,79253,4116,21/02/2018 20:16
247469,110489,1904,21/02/2018 20:19
247476,12218,2933,21/02/2018 20:23
247483,32653,2191,21/02/2018 20:25
247490,174863,7021,21/02/2018 20:27
247497,164483,1995,21/02/2018 20:30
247504,91487,2674,21/02/2018 20:33
247511,91487,3024,21/02/2018 20:36
247518,182320,3304,21/02/2018 20:38
247525,90739,1554,21/02/2018 20:40
247532,127570,1554,21/02/2018 20:43
247539,93296,3493,21/02/2018 20:45
247546,170498,4046,21/02/2018 20:48
247553,108458,4046,21/02/2018 20:52
247560,111651,2933,21/02/2018 20:55
247567,112592,4886,21/02/2018 20:59
247574,187502,2814,21/02/2018 21:01
247581,143129,15414,21/02/2018 21:04
247588,16909,6657,21/02/2018 21:08
247595,170401,3724,21/02/2018 21:09
247602,167123,1848,21/02/2018 21:12
247609,167123,2359,21/02/2018 21:15
247616,146307,2793,21/02/2018 21:16
247623,167123,966,21/02/2018 21:18
247630,10136,13230,21/02/2018 21:21
247637,20390,4452,21/02/2018 21:24
247644,190072,0,21/02/2018 21:27
247651,170240,2835,21/02/2018 21:30
247658,195376,2366,21/02/2018 21:34
247665,197089,4816,21/02/2018 21:35
247672,138936,4046,21/02/2018 21:36
247679,32653,4060,21/02/2018 21:41
247686,143221,2450,21/02/2018 21:44
247693,73069,1988,21/02/2018 21:46
247700,173400,0,21/02/2018 21:49
247707,25355,3010,21/02/2018 21:53
247714,3318,2198,21/02/2018 21:54
247721,195522,2863,21/02/2018 21:56
247728,87375,10584,21/02/2018 22:01
247735,29730,2205,21/02/2018 22:05
247742,183950,2562,21/02/2018 22:09
247749,177039,2835,21/02/2018 22:13
247756,156938,1904,21/02/2018 22:14
247763,25414,6055,21/02/2018 22:18
247770,159551,2128,21/02/2018 22:20
247777,88794,2709,21/02/2018 22:23
247784,173051,3087,21/02/2018 22:25
247791,92043,2520,21/02/2018 22:27
247798,182989,1750,21/02/2018 22:29
247805,170962,2793,21/02/2018 22:34
247812,163761,4781,21/02/2018 22:36
247819,192563,2394,21/02/2018 22:38
247826,145216,5880,21/02/2018 22:39
247833,160311,2758,21/02/2018 22:40
247840,192563,1953,21/02/2018 22:42
247847,125094,1393,21/02/2018 22:46
247854,99,4886,21/02/2018 22:48
247861,65310,5145,21/02/2018 22:50
247868,65310,3969,21/02/2018 22:51
247875,187871,1029,21/02/2018 22:53
247882,64171,2135,21/02/2018 22:55
247889,193718,4200,21/02/2018 22:58
247896,56399,2443,21/02/2018 23:02
247903,179942,4060,21/02/2018 23:04
247910,189581,8953,21/02/2018 23:07
247917,126226,2555,21/02/2018 23:08
247924,68608,8617,21/02/2018 23:13
247931,40398,875,21/02/2018 23:15
247938,107215,2758,21/02/2018 23:16
247945,77900,2730,21/02/2018 23:18
247952,77900,4410,21/02/2018 23:22
247959,189844,4046,21/02/2018 23:25
247966,197286,2464,21/02/2018 23:27
247973,193718,2940,21/02/2018 23:29
247980,178612,2576,21/02/2018 23:32
247987,194039,3675,21/02/2018 23:35
247994,64269,6580,21/02/2018 23:38
248001,192423,5516,21/02/2018 23:40
248008,129044,1260,21/02/2018 23:44
248015,13901,2793,21/02/2018 23:48
248022,178633,2793,21/02/2018 23:54
248029,96878,2443,21/02/2018 23:56
248036,16902,2870,21/02/2018 23:59
248043,97747,3276,22/02/2018 00:02
248050,143790,3955,22/02/2018 00:07
248057,153802,6244,22/02/2018 00:13
248064,193717,1155,22/02/2018 00:22
248071,24865,3675,22/02/2018 00:24
248078,145697,3822,22/02/2018 00:37
248085,85050,2870,22/02/2018 00:48
248092,176215,2198,22/02/2018 00:57
248099,187401,2590,22/02/2018 01:19
248106,178680,2723,22/02/2018 01:30
248113,258,18396,22/02/2018 04:33
248120,129632,6216,22/02/2018 06:42
248127,32129,3283,22/02/2018 07:06
248134,96,3129,22/02/2018 07:32
248141,97909,5152,22/02/2018 07:40
248148,52859,5292,22/02/2018 08:00
248155,127965,1995,22/02/2018 08:16
248162,194265,4046,22/02/2018 08:25
248169,46010,3969,22/02/2018 08:39
248176,129617,2429,22/02/2018 08:44
248183,147030,2646,22/02/2018 08:51
248190,114605,5250,22/02/2018 08:55
248197,86517,4025,22/02/2018 09:11
248204,108888,3675,22/02/2018 09:17
248211,4018,4179,22/02/2018 09:22
248218,105980,11445,22/02/2018 09:28
248225,63430,7616,22/02/2018 09:31
248232,84544,1120,22/02/2018 09:36
248239,114950,5880,22/02/2018 09:38
248246,140665,6657,22/02/2018 09:44
248253,21603,70434,22/02/2018 09:49
248260,64232,5138,22/02/2018 09:52
248267,29209,2198,22/02/2018 09:57
248274,175650,2863,22/02/2018 10:02
248281,145276,3570,22/02/2018 10:04
248288,127693,41125,22/02/2018 10:07
248295,189002,4053,22/02/2018 10:11
248302,106731,0,22/02/2018 10:14
248309,189002,7021,22/02/2018 10:15
248316,111170,2576,22/02/2018 10:18
248323,175563,1386,22/02/2018 10:22
248330,175563,2520,22/02/2018 10:25
248337,195783,2709,22/02/2018 10:28
248344,161406,6622,22/02/2018 10:31
248351,191397,6251,22/02/2018 10:38
248358,68608,1988,22/02/2018 10:40
248365,185970,4046,22/02/2018 10:42
248372,175563,4550,22/02/2018 10:43
248379,101248,8134,22/02/2018 10:46
248386,193586,2933,22/02/2018 10:50
248393,171379,2289,22/02/2018 10:53
248400,162767,2394,22/02/2018 10:56
248407,26758,3724,22/02/2018 10:57
248414,13901,4781,22/02/2018 10:59
248421,133962,2443,22/02/2018 11:02
248428,134845,2576,22/02/2018 11:05
248435,67930,1435,22/02/2018 11:08
248442,626,2345,22/02/2018 11:09
248449,134029,6608,22/02/2018 11:10
248456,129550,27636,22/02/2018 11:11
248463,157444,2492,22/02/2018 11:15
248470,108888,5880,22/02/2018 11:18
248477,64267,1302,22/02/2018 11:20
248484,167537,2289,22/02/2018 11:25
248491,186242,1393,22/02/2018 11:30
248498,129550,7714,22/02/2018 11:35
248505,195682,3129,22/02/2018 11:37
248512,173950,4781,22/02/2018 11:41
248519,10268,3129,22/02/2018 11:43
248526,90087,8526,22/02/2018 11:45
248533,196543,3150,22/02/2018 11:47
248540,123227,1393,22/02/2018 11:49
248547,19900,1750,22/02/2018 11:53
248554,59892,2905,22/02/2018 11:55
248561,193668,1820,22/02/2018 11:56
248568,180503,2758,22/02/2018 11:59
248575,164748,2933,22/02/2018 12:00
248582,134845,1722,22/02/2018 12:03
248589,191195,12138,22/02/2018 12:06
248596,120394,2709,22/02/2018 12:07
248603,89996,0,22/02/2018 12:12
248610,26189,3304,22/02/2018 12:14
248617,137637,4452,22/02/2018 12:17
248624,139427,1526,22/02/2018 12:18
248631,54320,3017,22/02/2018 12:20
248638,35328,2793,22/02/2018 12:23
248645,69552,8820,22/02/2018 12:24
248652,178465,2205,22/02/2018 12:26
248659,164483,4557,22/02/2018 12:29
248666,140967,4228,22/02/2018 12:33
248673,61814,2709,22/02/2018 12:38
248680,156938,3822,22/02/2018 12:41
248687,191136,2128,22/02/2018 12:43
248694,38259,3668,22/02/2018 12:44
248701,176956,3304,22/02/2018 12:47
248708,187619,2198,22/02/2018 12:50
248715,60227,7497,22/02/2018 12:52
248722,25414,1834,22/02/2018 12:54
248729,105967,3668,22/02/2018 12:57
248736,72339,2793,22/02/2018 12:59
248743,145145,9688,22/02/2018 13:03
248750,134845,3304,22/02/2018 13:04
248757,153621,3150,22/02/2018 13:08
248764,183087,2730,22/02/2018 13:10
248771,133606,0,22/02/2018 13:13
248778,187475,5334,22/02/2018 13:18
248785,172503,4179,22/02/2018 13:20
248792,178835,847,22/02/2018 13:23
248799,15877,2128,22/02/2018 13:24
248806,198098,3668,22/02/2018 13:26
248813,136801,1323,22/02/2018 13:30
248820,156701,4263,22/02/2018 13:31
248827,178835,1743,22/02/2018 13:32
248834,198157,2723,22/02/2018 13:34
248841,187334,3675,22/02/2018 13:39
248848,80385,1386,22/02/2018 13:42
248855,11025,3822,22/02/2018 13:45
248862,103766,4053,22/02/2018 13:46
248869,142429,5698,22/02/2018 13:48
248876,72339,4046,22/02/2018 13:52
248883,187495,2023,22/02/2018 13:53
248890,176640,3675,22/02/2018 13:56
248897,180159,3150,22/02/2018 13:58
248904,8504,4963,22/02/2018 14:01
248911,106263,2646,22/02/2018 14:04
248918,165908,2394,22/02/2018 14:06
248925,46010,3528,22/02/2018 14:09
248932,25947,4200,22/02/2018 14:15
248939,99056,7721,22/02/2018 14:17
248946,171729,2135,22/02/2018 14:22
248953,57055,2646,22/02/2018 14:24
248960,16135,3724,22/02/2018 14:29
248967,187495,3010,22/02/2018 14:32
248974,93400,1750,22/02/2018 14:35
248981,29946,3521,22/02/2018 14:39
248988,156750,2807,22/02/2018 14:42
248995,187495,2289,22/02/2018 14:43
249002,16440,1421,22/02/2018 14:45
249009,190031,2352,22/02/2018 14:48
249016,180159,2240,22/02/2018 14:51
249023,89996,4256,22/02/2018 14:54
249030,4532,3724,22/02/2018 14:57
249037,145276,3675,22/02/2018 14:58
249044,1836,2205,22/02/2018 15:00
249051,158649,7693,22/02/2018 15:03
249058,164483,4025,22/02/2018 15:04
249065,91653,2296,22/02/2018 15:07
249072,176260,2289,22/02/2018 15:09
249079,24830,3787,22/02/2018 15:11
249086,33977,3451,22/02/2018 15:14
249093,198098,1239,22/02/2018 15:18
249100,191397,1883,22/02/2018 15:22
249107,127285,2156,22/02/2018 15:24
249114,178850,1421,22/02/2018 15:27
249121,128460,8813,22/02/2018 15:30
249128,111805,0,22/02/2018 15:32
249135,13141,4522,22/02/2018 15:33
249142,148890,1554,22/02/2018 15:34
249149,196266,847,22/02/2018 15:38
249156,170037,2471,22/02/2018 15:40
249163,154589,2058,22/02/2018 15:41
249170,188172,1911,22/02/2018 15:44
249177,193207,8449,22/02/2018 15:46
249184,29175,2205,22/02/2018 15:48
249191,77343,11816,22/02/2018 15:51
249198,185879,2807,22/02/2018 15:53
249205,29175,3017,22/02/2018 15:55
249212,82467,3451,22/02/2018 15:57
249219,93969,3675,22/02/2018 15:58
249226,79253,4025,22/02/2018 16:00
249233,126719,2793,22/02/2018 16:01
249240,184021,3808,22/02/2018 16:03
249247,174261,777,22/02/2018 16:06
249254,165417,3304,22/02/2018 16:08
249261,135076,1239,22/02/2018 16:09
249268,157682,4522,22/02/2018 16:10
249275,66765,5334,22/02/2018 16:13
249282,165079,2352,22/02/2018 16:16
249289,198113,910,22/02/2018 16:21
249296,16514,0,22/02/2018 16:23
249303,198626,4781,22/02/2018 16:25
249310,184181,3150,22/02/2018 16:27
249317,104551,3129,22/02/2018 16:29
249324,187567,1939,22/02/2018 16:33
249331,167052,5075,22/02/2018 16:36
249338,175197,7350,22/02/2018 16:37
249345,179313,4200,22/02/2018 16:38
249352,198143,6608,22/02/2018 16:40
249359,190765,4830,22/02/2018 16:44
249366,153436,2492,22/02/2018 16:48
249373,141353,2065,22/02/2018 16:51
249380,8480,3850,22/02/2018 16:53
249387,73539,1204,22/02/2018 16:56
249394,198113,2443,22/02/2018 16:58
249401,29036,1834,22/02/2018 17:02
249408,108888,3675,22/02/2018 17:04
249415,177574,8820,22/02/2018 17:06
249422,105114,6279,22/02/2018 17:09
249429,50504,2394,22/02/2018 17:10
249436,23055,4557,22/02/2018 17:14
249443,133775,1617,22/02/2018 17:17
249450,195246,2646,22/02/2018 17:21
249457,195246,1981,22/02/2018 17:24
249464,25363,2156,22/02/2018 17:27
249471,177039,5481,22/02/2018 17:32
249478,177039,4781,22/02/2018 17:35
249485,198672,6489,22/02/2018 17:38
249492,197070,4186,22/02/2018 17:41
249499,167052,3486,22/02/2018 17:45
249506,8850,1435,22/02/2018 17:47
249513,11188,29953,22/02/2018 17:48
249520,198113,1617,22/02/2018 17:51
249527,167052,0,22/02/2018 17:54
249534,11463,4648,22/02/2018 17:56
249541,180360,4949,22/02/2018 17:58
249548,194733,0,22/02/2018 18:01
249555,111299,3003,22/02/2018 18:05
249562,116391,4557,22/02/2018 18:09
249569,77863,2989,22/02/2018 18:11
249576,190284,2170,22/02/2018 18:13
249583,193349,3675,22/02/2018 18:14
249590,125025,2940,22/02/2018 18:17
249597,47164,10276,22/02/2018 18:19
249604,74789,665,22/02/2018 18:20
249611,101972,2835,22/02/2018 18:22
249618,100737,2576,22/02/2018 18:25
249625,185436,4095,22/02/2018 18:29
249632,164061,5481,22/02/2018 18:31
249639,176593,5880,22/02/2018 18:40
249646,140579,2933,22/02/2018 18:44
249653,124489,1764,22/02/2018 18:48
249660,191397,3675,22/02/2018 18:51
249667,188268,4445,22/02/2018 18:54
249674,137406,5481,22/02/2018 19:00
249681,4382,3493,22/02/2018 19:02
249688,193207,2282,22/02/2018 19:04
249695,65310,2576,22/02/2018 19:05
249702,9919,2352,22/02/2018 19:07
249709,85641,2793,22/02/2018 19:10
249716,188578,1414,22/02/2018 19:13
249723,193207,4165,22/02/2018 19:14
249730,162801,2464,22/02/2018 19:17
249737,63934,4557,22/02/2018 19:20
249744,186885,1841,22/02/2018 19:25
249751,151167,2576,22/02/2018 19:27
249758,26057,2240,22/02/2018 19:31
249765,183723,5075,22/02/2018 19:34
249772,180554,5334,22/02/2018 19:38
249779,173194,3843,22/02/2018 19:41
249786,197708,1239,22/02/2018 19:44
249793,177647,3675,22/02/2018 19:49
249800,93969,3675,22/02/2018 19:51
249807,170792,7280,22/02/2018 19:55
249814,179156,4046,22/02/2018 19:59
249821,195045,4046,22/02/2018 20:04
249828,188840,13468,22/02/2018 20:06
249835,74932,3017,22/02/2018 20:08
249842,183112,5943,22/02/2018 20:14
249849,111805,4669,22/02/2018 20:16
249856,175441,2884,22/02/2018 20:19
249863,95201,3129,22/02/2018 20:22
249870,93969,3675,22/02/2018 20:25
249877,49514,5733,22/02/2018 20:29
249884,86767,1834,22/02/2018 20:33
249891,104639,2205,22/02/2018 20:36
249898,175,2793,22/02/2018 20:40
249905,131887,2674,22/02/2018 20:42
249912,65310,8274,22/02/2018 20:46
249919,29382,2870,22/02/2018 20:51
249926,195411,3955,22/02/2018 20:53
249933,105480,4550,22/02/2018 20:57
249940,42008,819,22/02/2018 20:59
249947,162507,2898,22/02/2018 21:02
249954,106010,2898,22/02/2018 21:04
249961,31400,1239,22/02/2018 21:08
249968,176436,4410,22/02/2018 21:11
249975,177647,2163,22/02/2018 21:15
249982,158489,6048,22/02/2018 21:19
249989,196386,798,22/02/2018 21:21
249996,132128,4025,22/02/2018 21:25
250003,151716,2275,22/02/2018 21:28
250010,190559,3822,22/02/2018 21:32
250017,61549,1393,22/02/2018 21:36
250024,154235,2569,22/02/2018 21:40
250031,110575,8092,22/02/2018 21:44
250038,130679,630,22/02/2018 21:48
250045,131887,2940,22/02/2018 21:53
250052,177647,1799,22/02/2018 21:56
250059,199137,1911,22/02/2018 22:00
250066,54217,5516,22/02/2018 22:02
250073,171566,4781,22/02/2018 22:06
250080,165504,3633,22/02/2018 22:09
250087,161083,1813,22/02/2018 22:14
250094,195636,2646,22/02/2018 22:17
250101,103411,5873,22/02/2018 22:20
250108,16135,4004,22/02/2018 22:22
250115,119792,1260,22/02/2018 22:26
250122,161705,2541,22/02/2018 22:28
250129,113664,2443,22/02/2018 22:31
250136,140969,3150,22/02/2018 22:33
250143,171566,5516,22/02/2018 22:35
250150,108170,2142,22/02/2018 22:37
250157,60659,3780,22/02/2018 22:39
250164,89,6986,22/02/2018 22:40
250171,188380,2870,22/02/2018 22:43
250178,44722,4550,22/02/2018 22:45
250185,85050,2870,22/02/2018 22:50
250192,30651,3129,22/02/2018 22:53
250199,103095,5138,22/02/2018 22:56
250206,11169,4557,22/02/2018 22:57
250213,88625,4046,22/02/2018 22:59
250220,181920,4228,22/02/2018 23:02
250227,156357,2723,22/02/2018 23:03
250234,180058,6482,22/02/2018 23:06
250241,181920,5145,22/02/2018 23:11
250248,134575,7350,22/02/2018 23:14
250255,90739,3822,22/02/2018 23:16
250262,166686,2240,22/02/2018 23:20
250269,64347,3493,22/02/2018 23:22
250276,196873,2933,22/02/2018 23:30
250283,35044,3724,22/02/2018 23:33
250290,181727,3031,22/02/2018 23:37
250297,147030,2793,22/02/2018 23:44
250304,13031,1393,22/02/2018 23:48
250311,2063,1442,22/02/2018 23:51
250318,122034,4200,22/02/2018 23:53
250325,95957,6972,22/02/2018 23:57
250332,125025,0,23/02/2018 00:03
250339,181704,1617,23/02/2018 00:08
250346,19845,1995,23/02/2018 00:14
250353,177960,1344,23/02/2018 00:21
250360,178534,2646,23/02/2018 00:26
250367,92103,6916,23/02/2018 00:30
250374,198540,1260,23/02/2018 00:36
250381,838,2170,23/02/2018 00:45
250388,170123,1610,23/02/2018 00:52
250395,196077,1421,23/02/2018 01:08
250402,100085,3367,23/02/2018 02:07
250409,17166,2429,23/02/2018 02:40
250416,17166,2807,23/02/2018 03:08
250423,115851,2135,23/02/2018 05:30
250430,188673,2205,23/02/2018 06:21
250437,180362,5369,23/02/2018 06:56
250444,189398,17514,23/02/2018 07:01
250451,188840,2023,23/02/2018 07:11
250458,85593,3675,23/02/2018 07:39
250465,196386,0,23/02/2018 07:45
250472,199646,1841,23/02/2018 07:52
250479,51723,868,23/02/2018 08:07
250486,141277,1701,23/02/2018 08:13
250493,168957,6986,23/02/2018 08:20
250500,199653,11844,23/02/2018 08:27
250507,165852,3031,23/02/2018 08:38
250514,155739,2576,23/02/2018 08:44
250521,87525,2023,23/02/2018 08:54
250528,191591,8757,23/02/2018 09:00
250535,191591,0,23/02/2018 09:06
250542,102650,2723,23/02/2018 09:09
250549,173071,0,23/02/2018 09:13
250556,102960,4375,23/02/2018 09:20
250563,177647,2051,23/02/2018 09:24
250570,186567,2576,23/02/2018 09:30
250577,25972,6055,23/02/2018 09:33
250584,161980,3465,23/02/2018 09:37
250591,188920,1330,23/02/2018 09:41
250598,124244,5481,23/02/2018 09:45
250605,152191,2205,23/02/2018 09:51
250612,183290,14665,23/02/2018 09:56
250619,101337,2793,23/02/2018 10:00
250626,187619,3367,23/02/2018 10:05
250633,186260,2394,23/02/2018 10:11
250640,71321,0,23/02/2018 10:14
250647,158477,0,23/02/2018 10:16
250654,194783,2387,23/02/2018 10:18
250661,199826,5334,23/02/2018 10:22
250668,155117,1260,23/02/2018 10:25
250675,57381,2709,23/02/2018 10:29
250682,187067,2723,23/02/2018 10:31
250689,136890,4305,23/02/2018 10:33
250696,18489,5152,23/02/2018 10:39
250703,16649,4620,23/02/2018 10:43
250710,10008,10290,23/02/2018 10:45
250717,197690,2709,23/02/2018 10:46
250724,175441,1148,23/02/2018 10:48
250731,19068,1554,23/02/2018 10:51
250738,174863,2555,23/02/2018 10:55
250745,172375,3311,23/02/2018 10:57
250752,199747,5880,23/02/2018 10:59
250759,195753,3675,23/02/2018 11:01
250766,188797,0,23/02/2018 11:05
250773,53412,2093,23/02/2018 11:06
250780,139257,2709,23/02/2018 11:09
250787,195753,5145,23/02/2018 11:12
250794,193503,518,23/02/2018 11:14
250801,83,7721,23/02/2018 11:17
250808,111682,5481,23/02/2018 11:19
250815,186260,2772,23/02/2018 11:24
250822,124006,4557,23/02/2018 11:31
250829,29779,4046,23/02/2018 11:37
250836,134874,0,23/02/2018 11:41
250843,103823,10962,23/02/2018 11:42
250850,171825,6132,23/02/2018 11:44
250857,23042,4410,23/02/2018 11:48
250864,24779,7280,23/02/2018 11:52
250871,83764,3234,23/02/2018 11:55
250878,9703,2898,23/02/2018 11:59
250885,186158,5152,23/02/2018 12:03
250892,183746,1701,23/02/2018 12:05
250899,187411,0,23/02/2018 12:09
250906,173927,4060,23/02/2018 12:10
250913,199801,1470,23/02/2018 12:12
250920,199122,0,23/02/2018 12:15
250927,141425,10955,23/02/2018 12:17
250934,10565,10892,23/02/2018 12:19
250941,59544,11802,23/02/2018 12:22
250948,73640,2793,23/02/2018 12:25
250955,96846,1995,23/02/2018 12:27
250962,186777,2723,23/02/2018 12:30
250969,146933,2324,23/02/2018 12:32
250976,17385,5516,23/02/2018 12:34
250983,167141,4375,23/02/2018 12:36
250990,129617,2793,23/02/2018 12:39
250997,115520,6069,23/02/2018 12:40
251004,199908,1323,23/02/2018 12:41
251011,151991,1435,23/02/2018 12:43
251018,146527,1260,23/02/2018 12:46
251025,180154,2023,23/02/2018 12:47
251032,198113,6986,23/02/2018 12:49
251039,196266,7721,23/02/2018 12:51
251046,58838,3675,23/02/2018 12:54
251053,150255,4704,23/02/2018 12:59
251060,151716,3864,23/02/2018 13:01
251067,9694,0,23/02/2018 13:06
251074,125025,3031,23/02/2018 13:09
251081,120394,2758,23/02/2018 13:11
251088,194917,1785,23/02/2018 13:16
251095,198474,2709,23/02/2018 13:19
251102,189523,6986,23/02/2018 13:21
251109,186260,2933,23/02/2018 13:23
251116,189308,5194,23/02/2018 13:25
251123,190937,3332,23/02/2018 13:29
251130,191515,1561,23/02/2018 13:32
251137,173037,2576,23/02/2018 13:35
251144,191591,2870,23/02/2018 13:38
251151,134845,2919,23/02/2018 13:42
251158,4818,4375,23/02/2018 13:45
251165,12300,6251,23/02/2018 13:48
251172,102650,2282,23/02/2018 13:52
251179,198689,0,23/02/2018 13:56
251186,200260,17178,23/02/2018 13:58
251193,161083,2702,23/02/2018 14:01
251200,662,2709,23/02/2018 14:04
251207,165971,4410,23/02/2018 14:07
251214,107172,0,23/02/2018 14:10
251221,88394,3311,23/02/2018 14:15
251228,102650,4564,23/02/2018 14:17
251235,42773,5061,23/02/2018 14:19
251242,195761,9597,23/02/2018 14:21
251249,29946,1260,23/02/2018 14:23
251256,119169,2429,23/02/2018 14:26
251263,146933,1323,23/02/2018 14:28
251270,175197,3969,23/02/2018 14:29
251277,31066,2870,23/02/2018 14:31
251284,10319,1323,23/02/2018 14:32
251291,58508,5194,23/02/2018 14:35
251298,113664,4571,23/02/2018 14:37
251305,104639,2184,23/02/2018 14:42
251312,200354,2870,23/02/2018 14:47
251319,80274,3493,23/02/2018 14:51
251326,161206,1260,23/02/2018 14:56
251333,196609,4228,23/02/2018 14:58
251340,7018,4557,23/02/2018 15:02
251347,115684,4410,23/02/2018 15:05
251354,176188,1414,23/02/2018 15:09
251361,86634,4151,23/02/2018 15:10
251368,195910,4228,23/02/2018 15:13
251375,200259,3864,23/02/2018 15:16
251382,162293,4403,23/02/2018 15:18
251389,78716,1911,23/02/2018 15:20
251396,89218,2709,23/02/2018 15:22
251403,103001,13545,23/02/2018 15:25
251410,26647,2772,23/02/2018 15:28
251417,189919,4375,23/02/2018 15:30
251424,190996,6594,23/02/2018 15:32
251431,187496,994,23/02/2018 15:33
251438,173943,7644,23/02/2018 15:35
251445,186750,6692,23/02/2018 15:37
251452,814,1617,23/02/2018 15:40
251459,25355,3668,23/02/2018 15:43
251466,200378,2170,23/02/2018 15:44
251473,175197,5418,23/02/2018 15:47
251480,186885,2870,23/02/2018 15:50
251487,47164,2282,23/02/2018 15:53
251494,28686,10962,23/02/2018 15:55
251501,26642,2709,23/02/2018 15:58
251508,195818,2443,23/02/2018 15:59
251515,167069,4410,23/02/2018 16:01
251522,9694,5481,23/02/2018 16:02
251529,890,5516,23/02/2018 16:05
251536,178841,2793,23/02/2018 16:06
251543,159113,4410,23/02/2018 16:08
251550,148659,17633,23/02/2018 16:11
251557,183166,3493,23/02/2018 16:14
251564,200548,0,23/02/2018 16:15
251571,66750,1834,23/02/2018 16:18
251578,200192,4557,23/02/2018 16:21
251585,188089,2919,23/02/2018 16:23
251592,146307,1470,23/02/2018 16:25
251599,198940,3150,23/02/2018 16:27
251606,188089,1232,23/02/2018 16:29
251613,131049,1386,23/02/2018 16:31
251620,200606,0,23/02/2018 16:33
251627,189811,2933,23/02/2018 16:36
251634,42354,7693,23/02/2018 16:37
251641,89659,4494,23/02/2018 16:40
251648,159949,2198,23/02/2018 16:43
251655,188797,0,23/02/2018 16:46
251662,57101,364,23/02/2018 16:49
251669,175697,2933,23/02/2018 16:51
251676,6312,4564,23/02/2018 16:54
251683,121579,2058,23/02/2018 16:56
251690,194381,3850,23/02/2018 16:58
251697,189759,2870,23/02/2018 17:00
251704,179269,1806,23/02/2018 17:02
251711,179156,0,23/02/2018 17:05
251718,174818,3031,23/02/2018 17:09
251725,60217,2870,23/02/2018 17:15
251732,192021,2779,23/02/2018 17:16
251739,200609,3381,23/02/2018 17:19
251746,157703,0,23/02/2018 17:20
251753,173194,3843,23/02/2018 17:24
251760,38259,3451,23/02/2018 17:26
251767,15394,3668,23/02/2018 17:28
251774,170266,2933,23/02/2018 17:30
251781,20510,2541,23/02/2018 17:33
251788,17385,6916,23/02/2018 17:35
251795,158839,3164,23/02/2018 17:37
251802,107266,3010,23/02/2018 17:39
251809,22638,1890,23/02/2018 17:41
251816,182573,3864,23/02/2018 17:46
251823,36349,1372,23/02/2018 17:52
251830,149921,3164,23/02/2018 17:57
251837,159298,4893,23/02/2018 18:03
251844,193344,2198,23/02/2018 18:05
251851,189418,4781,23/02/2018 18:09
251858,165399,2870,23/02/2018 18:13
251865,151820,3808,23/02/2018 18:14
251872,179052,2933,23/02/2018 18:17
251879,49043,1820,23/02/2018 18:19
251886,5884,5516,23/02/2018 18:22
251893,10734,2569,23/02/2018 18:24
251900,136188,1911,23/02/2018 18:28
251907,187495,1260,23/02/2018 18:31
251914,102481,3668,23/02/2018 18:34
251921,165810,5516,23/02/2018 18:39
251928,153436,2492,23/02/2018 18:43
251935,55614,4816,23/02/2018 18:45
251942,88149,5138,23/02/2018 18:48
251949,124006,9114,23/02/2018 18:50
251956,130444,0,23/02/2018 18:55
251963,191928,4900,23/02/2018 18:56
251970,4408,777,23/02/2018 18:58
251977,179052,2933,23/02/2018 19:01
251984,111805,0,23/02/2018 19:03
251991,158829,9961,23/02/2018 19:05
251998,127627,5418,23/02/2018 19:08
252005,21883,3437,23/02/2018 19:10
252012,90550,5334,23/02/2018 19:12
252019,47370,0,23/02/2018 19:16
252026,179700,1722,23/02/2018 19:19
252033,182078,2576,23/02/2018 19:22
252040,158954,1323,23/02/2018 19:26
252047,93412,7133,23/02/2018 19:29
252054,129274,7280,23/02/2018 19:31
252061,196773,3465,23/02/2018 19:33
252068,140920,0,23/02/2018 19:36
252075,73080,2933,23/02/2018 19:39
252082,81223,2898,23/02/2018 19:43
252089,129274,7000,23/02/2018 19:46
252096,77500,7350,23/02/2018 19:52
252103,174022,3311,23/02/2018 19:55
252110,38259,7280,23/02/2018 19:57
252117,62545,2562,23/02/2018 20:00
252124,168274,3640,23/02/2018 20:03
